Domain,Phylum,Class,Order,Family,Genus,Species,#NAME,Sediment,,,Water,,,,Algae,,,,,,,,,
,,,,,,,,DSD,PSD,CSD,DW,GIW,PW,CW,CDd,CPa,CSp,DPa,DSp,GIDd,GIPa,GISp,PPa,PSp
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,unclassified Winogradskyella,Winogradskyella sp. KYW1333,0,0,7,1,1,5,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,unclassified Winogradskyella,Winogradskyella sp. PG-2,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,unclassified Winogradskyella,Winogradskyella sp. WHY3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella algicola,Winogradskyella algicola,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella costae,Winogradskyella costae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella echinorum,Winogradskyella echinorum,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella forsetii,Winogradskyella forsetii,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella haliclonae,Winogradskyella haliclonae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella litoriviva,Winogradskyella litoriviva,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella ouciana,Winogradskyella ouciana,0,0,14,0,0,4,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella psychrotolerans,Winogradskyella psychrotolerans,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella tangerina,Winogradskyella tangerina,0,0,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia enterocolitica,Yersinia enterocolitica,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia frederiksenii,Yersinia frederiksenii,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acetobacter,Acetobacter malorum,Acetobacter malorum,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,unclassified Acidimicrobiales,Acidimicrobiales bacterium,Acidimicrobiales bacterium,Acidimicrobiales bacterium,0,6,72,25,0,4,0,63,4,66,2,65,124,53,25,20,0
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,unclassified Acidimicrobiales,Acidimicrobiales bacterium MED-G01,Acidimicrobiales bacterium MED-G02,Acidimicrobiales bacterium MED-G03,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,unclassified Acidimicrobiales,Acidimicrobiales bacterium mtb01,Acidimicrobiales bacterium mtb02,Acidimicrobiales bacterium mtb03,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0
Bacteria,Actinobacteria,Acidimicrobiia,unclassified Acidimicrobiia,Acidimicrobiia bacterium,Acidimicrobiia bacterium,Acidimicrobiia bacterium,Acidimicrobiia bacterium,0,7,14,0,0,0,0,1,0,0,0,2,1,0,2,0,0
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,unclassified Acidimicrobium,Acidimicrobium sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,unclassified Acidimicrobium,Acidimicrobium sp. BACL17 MAG-120924-bin0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Acidithiobacillia,Acidithiobacillales,unclassified Acidithiobacillales,Acidithiobacillales bacterium SM23_46,Acidithiobacillales bacterium SM23_47,Acidithiobacillales bacterium SM23_48,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acidithiobacillus ferriphilus,Acidithiobacillus ferriphilus,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
Bacteria,Acidobacteria,unclassified Acidobacteria,Acidobacteria bacterium,Acidobacteria bacterium,Acidobacteria bacterium,Acidobacteria bacterium,Acidobacteria bacterium,1,11,19,1,0,0,0,2,0,1,0,5,4,2,2,4,0
Bacteria,Acidobacteria,unclassified Acidobacteria,Acidobacteria bacterium ADurb.Bin051,Acidobacteria bacterium ADurb.Bin052,Acidobacteria bacterium ADurb.Bin053,Acidobacteria bacterium ADurb.Bin054,Acidobacteria bacterium ADurb.Bin055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,unclassified Acinetobacter,Acinetobacter sp. YH12105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Actibacterium,Actibacterium lipolyticum,Actibacterium lipolyticum,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Actibacterium,Actibacterium mucosum,Actibacterium mucosum,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Actibacterium,Actibacterium pelagium,Actibacterium pelagium,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Actibacterium,Actibacterium ureilyticum,Actibacterium ureilyticum,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Actibacterium,unclassified Actibacterium,Actibacterium sp. 188UL27-1,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0
Bacteria,Actinobacteria,unclassified Actinobacteria,Actinobacteria bacterium,Actinobacteria bacterium,Actinobacteria bacterium,Actinobacteria bacterium,Actinobacteria bacterium,0,28,73,66,150,0,3,10,0,2,0,12,1,10,6,4,0
Bacteria,Actinobacteria,unclassified Actinobacteria,Actinobacteria bacterium 21-64-8,Actinobacteria bacterium 21-64-9,Actinobacteria bacterium 21-64-10,Actinobacteria bacterium 21-64-11,Actinobacteria bacterium 21-64-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,unclassified Actinobacteria,Actinobacteria bacterium HGW-Actinobacteria-1,Actinobacteria bacterium HGW-Actinobacteria-2,Actinobacteria bacterium HGW-Actinobacteria-3,Actinobacteria bacterium HGW-Actinobacteria-4,Actinobacteria bacterium HGW-Actinobacteria-5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinomycetia,unclassified Actinomycetia,Actinobacteria bacterium IMCC26207,Actinobacteria bacterium IMCC26208,Actinobacteria bacterium IMCC26209,Actinobacteria bacterium IMCC26210,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Actinobacteria,unclassified Actinobacteria,Actinobacteria bacterium RBG_19FT_COMBO_70_19,Actinobacteria bacterium RBG_19FT_COMBO_70_20,Actinobacteria bacterium RBG_19FT_COMBO_70_21,Actinobacteria bacterium RBG_19FT_COMBO_70_22,Actinobacteria bacterium RBG_19FT_COMBO_70_23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Actinobacteria,unclassified Actinobacteria,Actinobacteria bacterium TMED172,Actinobacteria bacterium TMED172,Actinobacteria bacterium TMED172,Actinobacteria bacterium TMED172,Actinobacteria bacterium TMED172,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0
Bacteria,Actinobacteria,unclassified Actinobacteria,Actinobacteria bacterium TMED270,Actinobacteria bacterium TMED270,Actinobacteria bacterium TMED270,Actinobacteria bacterium TMED270,Actinobacteria bacterium TMED270,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Thermomonosporaceae,Actinomadura,Actinomadura alba,Actinomadura alba,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Thermomonosporaceae,Actinomadura,Actinomadura bangladeshensis,Actinomadura bangladeshensis,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,unclassified Actinomyces,Actinomyces sp.,0,0,6,4,0,0,0,2,0,0,0,13,3,4,1,1,0
Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,unclassified Actinomycetales,Actinomycetales bacterium,Actinomycetales bacterium,Actinomycetales bacterium,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,unclassified Actinomycetales,Actinomycetales bacterium mxb001,Actinomycetales bacterium mxb002,Actinomycetales bacterium mxb003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,unclassified Actinomycetales,Actinomycetales bacterium TMED115,Actinomycetales bacterium TMED116,Actinomycetales bacterium TMED117,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Aequoribacter,Aequoribacter fuscus,Aequoribacter fuscus,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aestuariibacter,Aestuariibacter salexigens,Aestuariibacter salexigens,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aestuariibacter,unclassified Aestuariibacter,Aestuariibacter sp. A3R04,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aestuariibacter,unclassified Aestuariibacter,Aestuariibacter sp. GS-14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadales genera incertae sedis,Aestuariicella,Aestuariicella hydrocarbonica,Aestuariicella hydrocarbonica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadales genera incertae sedis,Aestuariicella,unclassified Aestuariicella,Aestuariicella sp. HHU G3-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Aestuariivirgaceae,Aestuariivirga,Aestuariivirga litoralis,Aestuariivirga litoralis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Aestuariivita,Aestuariivita boseongensis,Aestuariivita boseongensis,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aggregatimonas,Aggregatimonas sangjinii,Aggregatimonas sangjinii,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Ahrensiaceae,Ahrensia,Ahrensia marina,Ahrensia marina,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Ahrensiaceae,Ahrensia,unclassified Ahrensia,Ahrensia sp. R2A130,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Aidingimonas,Aidingimonas lacisalsi,Aidingimonas lacisalsi,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
Bacteria,PVC group,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,PVC group,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,unclassified Akkermansiaceae,Akkermansiaceae bacterium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albibacillus,Albibacillus kandeliae,Albibacillus kandeliae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Algibacillus,Algibacillus agarilyticus,Algibacillus agarilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Algibacter,Algibacter aestuarii,Algibacter aestuarii,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Algibacter,Algibacter alginicilyticus,Algibacter alginicilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Algibacter,Algibacter amylolyticus,Algibacter amylolyticus,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Algibacter,Algibacter aquaticus,Algibacter aquaticus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Algibacter,Algibacter lectus,Algibacter lectus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Algibacter,Algibacter mikhailovii,Algibacter mikhailovii,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Algibacter,unclassified Algibacter,Algibacter sp. L1A34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Algibacter,unclassified Algibacter,Algibacter sp. L3A6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Algihabitans,Algihabitans albus,Algihabitans albus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Maricaulales,Robiginitomaculaceae,Algimonas,Algimonas arctica,Algimonas arctica,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alginatibacterium,Alginatibacterium sediminis,Alginatibacterium sediminis,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Algiphilaceae,Algiphilus,Algiphilus aromaticivorans,Algiphilus aromaticivorans,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Weeksellaceae,Algoriella,Algoriella xinjiangensis,Algoriella xinjiangensis,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aliiglaciecola,Aliiglaciecola lipolytica,Aliiglaciecola lipolytica,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aliiglaciecola,unclassified Aliiglaciecola,Aliiglaciecola sp. M165,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Aliiroseovarius,Aliiroseovarius crassostreae,Aliiroseovarius crassostreae,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Aliiroseovarius,Aliiroseovarius halocynthiae,Aliiroseovarius halocynthiae,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Aliiroseovarius,Aliiroseovarius zhejiangensis,Aliiroseovarius zhejiangensis,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Aliiruegeria,Aliiruegeria haliotis,Aliiruegeria haliotis,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Aliiruegeria,Aliiruegeria lutimaris,Aliiruegeria lutimaris,0,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Aliishimia,Aliishimia ponticola,Aliishimia ponticola,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri,Aliivibrio fischeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alishewanella,Alishewanella longhuensis,Alishewanella longhuensis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alishewanella,Alishewanella tabrizica,Alishewanella tabrizica,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alishewanella,unclassified Alishewanella,Alishewanella sp. WH16-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Maricaulales,Maricaulaceae,Alkalicaulis,Alkalicaulis satelles,Alkalicaulis satelles,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Allosediminivita,Allosediminivita pacifica,Allosediminivita pacifica,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria incertae sedis,PS1 clade,alpha proteobacterium IMCC14465,alpha proteobacterium IMCC14466,alpha proteobacterium IMCC14467,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,alpha proteobacterium MED-G10,alpha proteobacterium MED-G11,alpha proteobacterium MED-G12,alpha proteobacterium MED-G13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium,Alphaproteobacteria bacterium,Alphaproteobacteria bacterium,Alphaproteobacteria bacterium,1,0,8,112,215,0,7,3,1,1,0,2,0,2,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium 65-37,Alphaproteobacteria bacterium 65-38,Alphaproteobacteria bacterium 65-39,Alphaproteobacteria bacterium 65-40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium BRH_c36,Alphaproteobacteria bacterium BRH_c37,Alphaproteobacteria bacterium BRH_c38,Alphaproteobacteria bacterium BRH_c39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium HGW-Alphaproteobacteria-2,Alphaproteobacteria bacterium HGW-Alphaproteobacteria-2,Alphaproteobacteria bacterium HGW-Alphaproteobacteria-2,Alphaproteobacteria bacterium HGW-Alphaproteobacteria-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium HGW-Alphaproteobacteria-4,Alphaproteobacteria bacterium HGW-Alphaproteobacteria-4,Alphaproteobacteria bacterium HGW-Alphaproteobacteria-4,Alphaproteobacteria bacterium HGW-Alphaproteobacteria-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium MarineAlpha1_Bin1,Alphaproteobacteria bacterium MarineAlpha1_Bin2,Alphaproteobacteria bacterium MarineAlpha1_Bin3,Alphaproteobacteria bacterium MarineAlpha1_Bin4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium MarineAlpha12_Bin1,Alphaproteobacteria bacterium MarineAlpha12_Bin2,Alphaproteobacteria bacterium MarineAlpha12_Bin3,Alphaproteobacteria bacterium MarineAlpha12_Bin4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium MarineAlpha3_Bin7,Alphaproteobacteria bacterium MarineAlpha3_Bin8,Alphaproteobacteria bacterium MarineAlpha3_Bin9,Alphaproteobacteria bacterium MarineAlpha3_Bin10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium MarineAlpha5_Bin1,Alphaproteobacteria bacterium MarineAlpha5_Bin1,Alphaproteobacteria bacterium MarineAlpha5_Bin1,Alphaproteobacteria bacterium MarineAlpha5_Bin1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium MarineAlpha5_Bin2,Alphaproteobacteria bacterium MarineAlpha5_Bin2,Alphaproteobacteria bacterium MarineAlpha5_Bin2,Alphaproteobacteria bacterium MarineAlpha5_Bin2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium MarineAlpha5_Bin5,Alphaproteobacteria bacterium MarineAlpha5_Bin5,Alphaproteobacteria bacterium MarineAlpha5_Bin5,Alphaproteobacteria bacterium MarineAlpha5_Bin5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium MarineAlpha6_Bin2,Alphaproteobacteria bacterium MarineAlpha6_Bin3,Alphaproteobacteria bacterium MarineAlpha6_Bin4,Alphaproteobacteria bacterium MarineAlpha6_Bin5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_63_12,Alphaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_63_13,Alphaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_63_14,Alphaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_63_15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium TMED194,Alphaproteobacteria bacterium TMED194,Alphaproteobacteria bacterium TMED194,Alphaproteobacteria bacterium TMED194,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium TMED199,Alphaproteobacteria bacterium TMED199,Alphaproteobacteria bacterium TMED199,Alphaproteobacteria bacterium TMED199,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium TMED54,Alphaproteobacteria bacterium TMED54,Alphaproteobacteria bacterium TMED54,Alphaproteobacteria bacterium TMED54,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium TMED89,Alphaproteobacteria bacterium TMED89,Alphaproteobacteria bacterium TMED89,Alphaproteobacteria bacterium TMED89,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,unclassified Alphaproteobacteria,Alphaproteobacteria bacterium TMED93,Alphaproteobacteria bacterium TMED93,Alphaproteobacteria bacterium TMED93,Alphaproteobacteria bacterium TMED93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Alteraurantiacibacter,Alteraurantiacibacter aquimixticola,Alteraurantiacibacter aquimixticola,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
